X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.612648331455205,-33.424723163143327,1107,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131230386,MONS FELIX CABRERA, , ,62,- MONS FELIX CABRERA,62 MONS FELIX CABRERA,0,0,0,1
-70.612501219455567,-33.62528415803731,1108,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132011346,JUANITA,132012599,SAN PEDRO, ,JUANITA - SAN PEDRO,JUANITA @ SAN PEDRO,0,1,0,1
-70.61244738513858,-33.423576536527769,1109,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230417,PEDRO DE VALDIVIA, ,PEDRO DE VALDIVIA - PROVIDENCIA,PROVIDENCIA @ PEDRO DE VALDIVIA,0,0
-70.612384716781094,-33.492937107261525,1110,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131180192,JOSE MIGUEL CARRERA,131180168,GRAL BAQUEDANO, ,GRAL BAQUEDANO - JOSE MIGUEL CARRERA,JOSE MIGUEL CARRERA @ GRAL BAQUEDANO,0,0,0,
-70.612060121777063,-33.62901303862067,1111,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010182,BELEN,132011346,JUANITA, ,BELEN - JUANITA,BELEN @ JUANITA,0,0,0,1
-70.611812999769995,-33.431160299907745,1112,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230133,DARIO URZUA, , ,0,- DARIO URZUA,0 DARIO URZUA,0,1,0,0
-70.611730999585802,-33.624716899864914,1113,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132010668,DEL EMPRESARIO, , ,3085,- DEL EMPRESARIO,3085 DEL EMPRESARIO,1,0,0,0
-70.611380899808523,-33.46253090028069,1114,2,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA, , ,2001,- GRECIA,2001 GRECIA,0,1,0,1
-70.610983561342152,-33.566413137556076,1115,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100635,EL CARAMUZAL,131100786,ESMERALDA, ,EL CARAMUZAL - ESMERALDA,EL CARAMUZAL @ ESMERALDA,0,0,0,1
-70.61061818747919,-33.44850405921482,1116,2,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200033,ANTONIO VARAS,131200689,SUCRE, ,ANTONIO VARAS - SUCRE,ANTONIO VARAS @ SUCRE,0,1,0,1
-70.61046636213274,-33.561964896462676,1117,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100164,BAHIA CATALINA,131102368,SAN MIGUEL, ,BAHIA CATALINA - SAN MIGUEL,BAHIA CATALINA @ SAN MIGUEL,0,0,0,2
-70.609851866170516,-33.421815598311071,1118,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230396,NVA DE LYON, ,NVA DE LYON - PROVIDENCIA,PROVIDENCIA @ NVA DE LYON,0,1,1,0
-70.609775100939999,-33.559615644246442,1119,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100868,GRAL ARRIAGADA,131102582,TOPACIO, ,GRAL ARRIAGADA - TOPACIO,GRAL ARRIAGADA @ TOPACIO,0,0,0,1
-70.609754855402116,-33.526179065511315,1120,1,LA GRANJA,2016,1,13111,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110526,PUNTA ARENAS,131110366,LINARES, ,LINARES - PUNTA ARENAS,PUNTA ARENAS @ LINARES,0,0,0,1
-70.609639000239497,-33.55061480023268,1121,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100353,CERRO COLORADO, , ,10300,- CERRO COLORADO,10300 CERRO COLORADO,0,0,0,0
-70.609466281843254,-33.431446484867266,1122,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230417,PEDRO DE VALDIVIA,131230183,ELIODORO YANEZ, ,ELIODORO YANEZ - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ ELIODORO YANEZ,0,1,0,
-70.608978357365174,-33.424072510837568,1123,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230346,LOTA, ,LOTA - RICARDO LYON,RICARDO LYON @ LOTA,0,0,0,1
-70.608917722374827,-33.453707541070017,1124,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200096,CAMPOS DE DEPORTES,131200285,IRARRAZAVAL, ,CAMPOS DE DEPORTES - IRARRAZAVAL,CAMPOS DE DEPORTES @ IRARRAZAVAL,0,0,0
-70.608712212898126,-33.418160445048336,1125,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230035,ANDRES BELLO,131230397,NVA LOS LEONES, ,ANDRES BELLO - NVA LOS LEONES,ANDRES BELLO @ NVA LOS LEONES,0,0,0,1
-70.608468606340978,-33.546718596286041,1126,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100255,CALLE 1,131102602,TRINIDAD, ,CALLE 1 - TRINIDAD,CALLE 1 @ TRINIDAD,0,0,0,2
-70.608182799996086,-33.438328900258405,1127,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230205,FRANCISCO BILBAO, , ,1966,- FRANCISCO BILBAO,1966 FRANCISCO BILBAO,0,1,0,0
-70.607954473819746,-33.589238699106538,1128,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011460,LA SERENA,132011912,LUIS MATTE LARRAIN, ,LA SERENA - LUIS MATTE LARRAIN,LA SERENA @ LUIS MATTE LARRAIN,1,0,0
-70.607807432866593,-33.490686551143249,1129,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131180181,JOAQUIN RODRIGUEZ,131180152,ESC AGRICOLA, ,ESC AGRICOLA - JOAQUIN RODRIGUEZ,JOAQUIN RODRIGUEZ @ ESC AGRICOLA,0,0,0,1
-70.60752769964347,-33.461950100116894,1130,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131200256,GRECIA, , ,2270,- GRECIA,2270 GRECIA,0,1,0,0
-70.607512287062264,-33.428002765814817,1131,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230462,RICARDO LYON,131230089,CARLOS ANTUNEZ, ,CARLOS ANTUNEZ - RICARDO LYON,RICARDO LYON @ CARLOS ANTUNEZ,0,0,0,2
-70.607454299676021,-33.648727400049324,1132,1,PIRQUE,2016,1,13202,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132020015,VIRGINIA SUBERCASEAUX, , ,1983,- VIRGINIA SUBERCASEAUX,1983 VIRGINIA SUBERCASEAUX,0,2,0,0
-70.6073513911536,-33.554015287075693,1133,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131101047,JULIO CESAR,131102354,SAN JOSE DE LA ESTRELLA, ,JULIO CESAR - SAN JOSE DE LA ESTRELLA,JULIO CESAR @ SAN JOSE DE LA ESTRELLA,
-70.607270856864375,-33.477032194879733,1134,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180286,LOS ESPINOS,131180181,JOAQUIN RODRIGUEZ, ,JOAQUIN RODRIGUEZ - LOS ESPINOS,LOS ESPINOS @ JOAQUIN RODRIGUEZ,0,0,0,1
-70.607162230452445,-33.561647127312945,1135,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131102368,SAN MIGUEL,131102623,TURQUESA, ,SAN MIGUEL - TURQUESA,SAN MIGUEL @ TURQUESA,0,0,0,1
-70.607031565254374,-33.422732402278385,1136,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230492,SUECIA,131230121,CORONEL, ,CORONEL - SUECIA,SUECIA @ CORONEL,0,1,0,0
-70.606782117600517,-33.423659080801784,1137,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230346,LOTA,131230492,SUECIA, ,LOTA - SUECIA,LOTA @ SUECIA,0,1,0,0
-70.606626873930907,-33.468671571035991,1138,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200544,PEDRO DE VALDIVIA,131200365,LAS ENCINAS, ,LAS ENCINAS - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ LAS ENCINAS,0,0,0,1
-70.606583899826944,-33.465613299613963,1139,2,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200544,PEDRO DE VALDIVIA, , ,4650,- PEDRO DE VALDIVIA,4650 PEDRO DE VALDIVIA,0,0,0,2
-70.606549700408209,-33.472886500111734,1140,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200544,PEDRO DE VALDIVIA, , ,5333,- PEDRO DE VALDIVIA,5333 PEDRO DE VALDIVIA,0,0,0,2
-70.606514199670414,-33.464090699725837,1141,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200544,PEDRO DE VALDIVIA, , ,4400,- PEDRO DE VALDIVIA,4400 PEDRO DE VALDIVIA,0,0,0,1
-70.606482908659132,-33.471287412883605,1142,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200400,LOS ALERCES,131200544,PEDRO DE VALDIVIA, ,LOS ALERCES - PEDRO DE VALDIVIA,LOS ALERCES @ PEDRO DE VALDIVIA,0,0,0,1
-70.606432382048638,-33.443783543875284,1143,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230417,PEDRO DE VALDIVIA,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ DIEGO DE ALM
-70.606423277312217,-33.430797252590978,1144,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230183,ELIODORO YANEZ, ,ELIODORO YANEZ - RICARDO LYON,RICARDO LYON @ ELIODORO YANEZ,0,0,0,1
-70.606299599846523,-33.476587599737805,1145,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131180402,PEDRO DE VALDIVIA, , ,5771,- PEDRO DE VALDIVIA,5771 PEDRO DE VALDIVIA,0,0,0,1
-70.606166532559257,-33.44542034866997,1146,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200544,PEDRO DE VALDIVIA,131200150,DIAG ORIENTE, ,DIAG ORIENTE - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ DIAG ORIENTE,0,1,0,
-70.606025938845846,-33.419750943750884,1147,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230521,VITACURA,131230437,PROVIDENCIA, ,PROVIDENCIA - VITACURA,VITACURA @ PROVIDENCIA,0,0,0,2
-70.605985397408006,-33.438080722447239,1148,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230205,FRANCISCO BILBAO,131230034,ANDACOLLO, ,ANDACOLLO - FRANCISCO BILBAO,FRANCISCO BILBAO @ ANDACOLLO,0,1,0,0
-70.605170134094237,-33.455631158550936,1149,2,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131200169,DUBLE ALMEYDA,131200544,PEDRO DE VALDIVIA, ,DUBLE ALMEYDA - PEDRO DE VALDIVIA,DUBLE ALMEYDA @ PEDRO DE VALDIVIA,0,1,0,0
-70.604910872138873,-33.454147304154631,1150,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200544,PEDRO DE VALDIVIA, ,IRARRAZAVAL - PEDRO DE VALDIVIA,IRARRAZAVAL @ PEDRO DE VALDIVIA,0,1,0,0
-70.6049040435866,-33.562641375498913,1151,2,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131101047,JULIO CESAR,131101658,MARIA ELENA, ,JULIO CESAR - MARIA ELENA,JULIO CESAR @ MARIA ELENA,0,1,0,1
-70.604728060651325,-33.435371760298338,1152,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230462,RICARDO LYON,131230433,POCURO, ,POCURO - RICARDO LYON,RICARDO LYON @ POCURO,0,0,0,1
-70.604388965877945,-33.591241131372954,1153,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132010335,CANAL JARDIN ALTO,132010192,BLANCA, ,BLANCA - CANAL JARDIN ALTO,CANAL JARDIN ALTO @ BLANCA,0,1,0,0
-70.604315054196263,-33.50887376121495,1154,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100561,DEPARTAMENTAL,131100798,EXEQUIEL FERNANDEZ, ,DEPARTAMENTAL - EXEQUIEL FERNANDEZ,DEPARTAMENTAL @ EXEQUIEL FERNANDEZ,1,0,0,0
-70.604222762170593,-33.419285119212716,1155,3,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230437,PROVIDENCIA,131230241,HOLANDA, ,HOLANDA - PROVIDENCIA,PROVIDENCIA @ HOLANDA,0,0,0,1
-70.603945786268866,-33.44847821719582,1156,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200735,VILLASECA,131200689,SUCRE, ,SUCRE - VILLASECA,VILLASECA @ SUCRE,0,0,0,1
-70.603851151509275,-33.437675474443445,1157,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230462,RICARDO LYON,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - RICARDO LYON,RICARDO LYON @ FRANCISCO BILBAO,0,1,0,0
-70.603534004690403,-33.413816993859022,1158,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140550,ISIDORA GOYENECHEA,131141255,VITACURA, ,ISIDORA GOYENECHEA - VITACURA,ISIDORA GOYENECHEA @ VITACURA,0,0,0,2
-70.603528126721528,-33.427122944668,1159,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230089,CARLOS ANTUNEZ, ,CARLOS ANTUNEZ - LOS LEONES,LOS LEONES @ CARLOS ANTUNEZ,0,0,0,1
-70.603359645031446,-33.615695790528157,1160,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010870,EL RODEO,132011049,EYZAGUIRRE, ,EL RODEO - EYZAGUIRRE,EL RODEO @ EYZAGUIRRE,0,0,0,0
-70.603165399563409,-33.454187000229709,1161,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL, , ,2704,- IRARRAZAVAL,2704 IRARRAZAVAL,0,1,0,0
-70.603155865850397,-33.443149581188038,1162,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - RICARDO LYON,RICARDO LYON @ DIEGO DE ALMAGRO,0,
-70.603150035545525,-33.412831871093836,1163,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131141255,VITACURA, , ,2885,- VITACURA,2885 VITACURA,0,0,0,1
-70.603128813343915,-33.588509398389874,1164,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132011912,LUIS MATTE LARRAIN,132011973,MARFIL, ,LUIS MATTE LARRAIN - MARFIL,LUIS MATTE LARRAIN @ MARFIL,0,1,0,0
-70.603121547721116,-33.434961363675825,1165,3,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230494,SUIZA, ,POCURO - SUIZA,POCURO @ SUIZA,0,1,0,2
-70.603064455160336,-33.597508765716775,1166,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132012561,SAN CARLOS,132010546,CHILOE, ,CHILOE - SAN CARLOS,SAN CARLOS @ CHILOE,0,0,1,0
-70.60303200042631,-33.509017099659282,1167,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100561,DEPARTAMENTAL, , ,839,- DEPARTAMENTAL,839 DEPARTAMENTAL,1,0,0,0
-70.603010000311087,-33.597640600033529,1168,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,132012561,SAN CARLOS, , ,2450,- SAN CARLOS,2450 SAN CARLOS,0,0,0,1
-70.60290315545609,-33.58609602361247,1169,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132012516,SAGASCA,132012242,POSEIDON, ,POSEIDON - SAGASCA,SAGASCA @ POSEIDON,0,1,0,0
-70.60285997001148,-33.582124556303086,1170,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011093,GABRIELA PONIENTE,132010615,CRETA, ,CRETA - GABRIELA PONIENTE,GABRIELA PONIENTE @ CRETA,0,1,0,1
-70.602743817173291,-33.415791043521672,1171,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131141279,ZURICH,131140340,EBRO, ,EBRO - ZURICH,ZURICH @ EBRO,0,1,0,0
-70.602733205173138,-33.550382222961041,1172,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131101026,JOSE MIGUEL CARRERA,131102507,STA RAQUEL, ,JOSE MIGUEL CARRERA - STA RAQUEL,JOSE MIGUEL CARRERA @ STA RAQUEL,0,0,0,1
-70.602722841385855,-33.418719135379654,1173,3,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230351,LUIS THAYER OJEDA,131230437,PROVIDENCIA, ,LUIS THAYER OJEDA - PROVIDENCIA,LUIS THAYER OJEDA @ PROVIDENCIA,0,
-70.602696759247863,-33.446663649707496,1174,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200274,HERNAN CORTES,131200630,RICARDO LYON, ,HERNAN CORTES - RICARDO LYON,HERNAN CORTES @ RICARDO LYON,0,1,0,0
-70.602548300063859,-33.418652299563796,1175,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131230437,PROVIDENCIA, , ,2606,- PROVIDENCIA,2606 PROVIDENCIA,0,0,1,0
-70.602418716750208,-33.413921592207544,1176,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140789,LUZ,131140550,ISIDORA GOYENECHEA, ,ISIDORA GOYENECHEA - LUZ,LUZ @ ISIDORA GOYENECHEA,0,0,0,1
-70.60241349978304,-33.443269399662881,1177,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230140,DIEGO DE ALMAGRO, , ,2263,- DIEGO DE ALMAGRO,2263 DIEGO DE ALMAGRO,0,1,0,0
-70.601930850728024,-33.495473437349105,1178,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180156,EXEQUIEL FERNANDEZ,131180357,MONS CARLOS CASANUEVA, ,EXEQUIEL FERNANDEZ - MONS CARLOS CASANUEVA,EXEQUIEL FERNANDEZ
-70.601906412550761,-33.508413104181265,1179,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180166,FROILAN ROA,131180064,BUENAVENTURA, ,BUENAVENTURA - FROILAN ROA,FROILAN ROA @ BUENAVENTURA,0,0,0,2
-70.601893141255289,-33.584211252347252,1180,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,132010615,CRETA,132012006,MIGUEL ANGEL, ,CRETA - MIGUEL ANGEL,CRETA @ MIGUEL ANGEL,0,1,0,0
-70.601884961021995,-33.493204537759027,1181,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131180156,EXEQUIEL FERNANDEZ,131180278,LOS COMETAS, ,EXEQUIEL FERNANDEZ - LOS COMETAS,EXEQUIEL FERNANDEZ @ LOS COMETAS,0,0,1,0
-70.601878299743589,-33.492804999550934,1182,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131180156,EXEQUIEL FERNANDEZ, , ,4242,- EXEQUIEL FERNANDEZ,4242 EXEQUIEL FERNANDEZ,0,0,0,1
-70.601839925671868,-33.55393793638649,1183,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131102354,SAN JOSE DE LA ESTRELLA,131102507,STA RAQUEL, ,SAN JOSE DE LA ESTRELLA - STA RAQUEL,SAN JOSE DE LA ESTRELLA @ STA RAQUEL,0,
-70.601588042653873,-33.414839626447424,1184,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131140355,EL BOSQUE NORTE,131140340,EBRO, ,EBRO - EL BOSQUE NORTE,EL BOSQUE NORTE @ EBRO,0,1,1,0
-70.601468603692979,-33.418226610869233,1185,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA,131230501,TOBALABA, ,PROVIDENCIA - TOBALABA,PROVIDENCIA @ TOBALABA,0,0,0,1
-70.60139951417608,-33.490299842663426,1186,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131180152,ESC AGRICOLA, , ,3055,- ESC AGRICOLA,3055 ESC AGRICOLA,0,0,0,1
-70.601397100395729,-33.453519500024747,1187,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131200311,JOSE LUIS ARANEDA, , ,90,- JOSE LUIS ARANEDA,90 JOSE LUIS ARANEDA,0,0,0,1
-70.601171295019071,-33.454525837797014,1188,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200285,IRARRAZAVAL,131200311,JOSE LUIS ARANEDA, ,IRARRAZAVAL - JOSE LUIS ARANEDA,IRARRAZAVAL @ JOSE LUIS ARANEDA,0,1,0,0
-70.601151657422918,-33.58191220298562,1189,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011093,GABRIELA PONIENTE,132012491,RODAS, ,GABRIELA PONIENTE - RODAS,GABRIELA PONIENTE @ RODAS,1,0,0,1
-70.601145849601153,-33.588237823816378,1190,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,132011912,LUIS MATTE LARRAIN,132010615,CRETA, ,CRETA - LUIS MATTE LARRAIN,LUIS MATTE LARRAIN @ CRETA,0,0,0,1
-70.601144372914348,-33.558708539467396,1191,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100868,GRAL ARRIAGADA,131102507,STA RAQUEL, ,GRAL ARRIAGADA - STA RAQUEL,GRAL ARRIAGADA @ STA RAQUEL,0,0,0,1
-70.601101110127956,-33.444844527153073,1192,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131200167,DR PEDRO LAUTARO FERRER,131200691,SUECIA, ,DR PEDRO LAUTARO FERRER - SUECIA,DR PEDRO LAUTARO FERRER @ SUECIA,0,0,0,1
-70.60089155280275,-33.446489996915673,1193,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200274,HERNAN CORTES,131200691,SUECIA, ,HERNAN CORTES - SUECIA,HERNAN CORTES @ SUECIA,0,1,0,0
-70.600890020358008,-33.528167162584339,1194,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131100891,GRUM CORTES,131102153,RANQUIL, ,GRUM CORTES - RANQUIL,GRUM CORTES @ RANQUIL,1,0,0,0
-70.60087567707069,-33.436965404829436,1195,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LOS LEONES,LOS LEONES @ FRANCISCO BILBAO,0,0,0,1
