X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.622914787787181,-33.445742287976138,1117,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SANTA ISABEL,SALVADOR,0,SANTA ISABEL / SALVADOR,0,0,0,1,1
-70.621553836540272,-33.450305314038978,1118,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SALVADOR,SUCRE,0,SALVADOR / SUCRE,0,0,0,1,1
-70.621517341152355,-33.439204265264607,1119,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MANUEL INFANTE,ALFEREZ REAL,0,JOSE MANUEL INFANTE / ALFEREZ REAL,0,0,1,0,1
-70.618320801663629,-33.439777411298458,1120,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO,FRANCISCO BILBAO,0,JOSE MIGUEL CLARO / FRANCISCO BILBAO,0,1,0,0,1
-70.617009586523181,-33.453102228984626,1121,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1353,IRARRAZAVAL 1353,0,1,0,0,1
-70.616440699678492,-33.452940699953274,1122,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1378,IRARRAZAVAL 1378,0,1,0,0,1
-70.61541970025894,-33.440013799896938,1123,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT, ,1331,MANUEL MONTT 1331,0,0,1,0,1
-70.615281964590963,-33.44060281626691,1124,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,PUYEHUE,0,MANUEL MONTT / PUYEHUE,0,0,0,1,1
-70.614625953225129,-33.453048123072399,1125,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1378,IRARRAZAVAL 1378,0,1,0,0,1
-70.613749692494252,-33.447557371675309,1126,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,RENGO,MANUEL MONTT,0,RENGO / MANUEL MONTT,0,0,0,1,1
-70.613429056305847,-33.448941341070004,1127,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,MANUEL MONTT,SUCRE,0,MANUEL MONTT / SUCRE,0,1,0,0,1
-70.612284156388682,-33.452436291801405,1128,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LEOPOLDO URRUTIA, ,1849,LEOPOLDO URRUTIA 1849,0,0,0,1,1
-70.611317011970471,-33.446442679086317,1129,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,DIAGONAL ORIENTE,ANTONIO VARAS,0,DIAGONAL ORIENTE / ANTONIO VARAS,0,1,0,1,2
-70.610334348851097,-33.449178625393195,1130,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ANTONIO VARAS, ,2400,ANTONIO VARAS 2400,0,0,0,2,1
-70.610004947869982,-33.450355605926411,1131,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ANTONIO VARAS,CARRERA PINTO,0,ANTONIO VARAS / CARRERA PINTO,0,0,0,1,1
-70.628496896814283,-33.435038392407805,1132,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,CONDELL,0,PROVIDENCIA / CONDELL,0,0,0,2,1
-70.6264627040905,-33.433639550924532,1133,4,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,SALVADOR,0,PROVIDENCIA / SALVADOR,0,0,1,2,4
-70.625876057434084,-33.433143369770697,1134,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,GENERAL SALVO,0,PROVIDENCIA / GENERAL SALVO,0,0,0,0,1
-70.624509518699313,-33.430187293708585,1135,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,HUELEN,ANDRES BELLO,0,HUELEN / ANDRES BELLO,0,0,0,1,1
-70.623528630841577,-33.428677205188819,1136,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANDRES BELLO,PEREZ VALENZUELA,0,ANDRES BELLO / PEREZ VALENZUELA,0,1,0,1,1
-70.623231699882979,-33.430896699622963,1137,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA, ,1065,PROVIDENCIA 1065,0,1,0,0,1
-70.622906200160969,-33.435010615047823,1138,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MANUEL INFANTE,DOCTOR HERNAN ALESSANDRI,0,JOSE MANUEL INFANTE / DOCTOR HERNAN ALESSANDRI,0,0,0,1,1
-70.622190208511256,-33.429987762924895,1139,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,JOSE MIGUEL CLARO,0,PROVIDENCIA / JOSE MIGUEL CLARO,0,0,2,1,2
-70.620244799557838,-33.432353200239959,1140,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO, ,300,JOSE MIGUEL CLARO 300,0,0,1,1,1
-70.619694638396822,-33.433735933966162,1141,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO,ELIODORO YANEZ,0,JOSE MIGUEL CLARO / ELIODORO YANEZ,0,0,0,2,2
-70.619298675893162,-33.435472623762514,1142,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VALENZUELA CASTILLO,JOSE MIGUEL CLARO,0,VALENZUELA CASTILLO / JOSE MIGUEL CLARO,0,0,0,1,1
-70.618437000367237,-33.43161570040423,1143,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT, ,352,MANUEL MONTT 352,0,0,0,1,1
-70.617411079857391,-33.433269734410665,1144,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,ELIODORO YANEZ,0,MANUEL MONTT / ELIODORO YANEZ,0,0,1,1,2
-70.616314268488679,-33.432887230261443,1145,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ELIODORO YANEZ,GENERAL DEL CANTO,0,ELIODORO YANEZ / GENERAL DEL CANTO,0,1,0,0,1
-70.615857601746882,-33.43273085164742,1146,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANTONIO VARAS,ELIODORO YANEZ,0,ANTONIO VARAS / ELIODORO YANEZ,0,1,0,0,2
-70.61582450669556,-33.438238842148806,1147,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,ALFEREZ REAL,0,MANUEL MONTT / ALFEREZ REAL,0,0,0,1,1
-70.615268900139597,-33.434491680146891,1148,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VALENZUELA CASTILLO,ANTONIO VARAS,0,VALENZUELA CASTILLO / ANTONIO VARAS,0,0,0,1,1
-70.610299571168241,-33.431692110402551,1149,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ELIODORO YANEZ, ,1960,ELIODORO YANEZ 1960,0,0,0,1,1
-70.618032807268207,-33.430953106000977,1150,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,GRANADEROS,DOCTOR MANUEL BARROS BORGONO,0,GRANADEROS / DOCTOR MANUEL BARROS BORGONO,0,0,0,1,1
-70.617747218559259,-33.427746131678603,1151,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,0,PROVIDENCIA / ANTONIO VARAS,0,0,0,1,1
-70.616553748057015,-33.430860397589257,1152,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANTONIO VARAS, ,71,ANTONIO VARAS 71,0,1,0,1,1
-70.614726618838347,-33.425621099334265,1153,3,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,LA CONCEPCION,0,PROVIDENCIA / LA CONCEPCION,0,1,0,3,3
-70.614259315814706,-33.426515247580554,1154,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARLOS ANTUNEZ,DOCTOR LUIS MIDDLETON,0,CARLOS ANTUNEZ / DOCTOR LUIS MIDDLETON,0,1,0,0,1
-70.614054300065845,-33.424965599682665,1155,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA, ,1912,PROVIDENCIA 1912,0,1,0,1,1
-70.612937217078866,-33.423931030392694,1156,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO NOGUERA,0,PROVIDENCIA / FRANCISCO NOGUERA,0,0,0,0,1
-70.612440053865328,-33.429104876888516,1157,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARLOS ANTUNEZ,MARCHANT PEREIRA,0,CARLOS ANTUNEZ / MARCHANT PEREIRA,0,1,0,0,1
-70.61241220006292,-33.429432800283458,1158,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MARCHANT PEREIRA, ,533,MARCHANT PEREIRA 533,0,1,0,0,1
-70.611036400109754,-33.423854999908258,1159,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,11 DE SEPTIEMBRE, ,2085,11 DE SEPTIEMBRE 2085,0,1,0,0,1
-70.606438811302041,-33.472073905985944,1160,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ZANARTU,PEDRO DE VALDIVIA,0,ZANARTU / PEDRO DE VALDIVIA,1,0,0,2,2
-70.606363442718646,-33.473292347064103,1161,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,LOS AVELLANOS,0,PEDRO DE VALDIVIA / LOS AVELLANOS,0,0,0,1,1
-70.601627987841312,-33.484803642274251,1162,2,2013,13118,MACUL,13,REGION METROPOLITANA,QUILIN,EXEQUIEL FERNANDEZ,0,QUILIN / EXEQUIEL FERNANDEZ,0,0,0,2,2
-70.599377917356946,-33.485183518604465,1163,2,2013,13118,MACUL,13,REGION METROPOLITANA,QUILIN,MACUL,0,QUILIN / MACUL,0,1,0,1,2
-70.599012156785591,-33.478645090298635,1164,1,2013,13118,MACUL,13,REGION METROPOLITANA,SORRENTO,MACUL,0,SORRENTO / MACUL,0,0,0,1,1
-70.598632761592626,-33.470972365981901,1165,3,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LOS ALERCES,JOSE PEDRO ALESSANDRI,0,LOS ALERCES / JOSE PEDRO ALESSANDRI,0,0,0,3,3
-70.596796979097292,-33.485464438932709,1166,1,2013,13118,MACUL,13,REGION METROPOLITANA,QUILIN,PREMIO NOBEL,0,QUILIN / PREMIO NOBEL,0,1,0,0,1
-70.592101725714031,-33.47376974947435,1167,1,2013,13118,MACUL,13,REGION METROPOLITANA,SANTA JULIA,RODRIGO DE ARAYA,0,SANTA JULIA / RODRIGO DE ARAYA,0,0,0,1,1
-70.608404199594077,-33.455270900031969,1168,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DUBLE ALMEYDA, ,2200,DUBLE ALMEYDA 2200,0,1,0,0,1
-70.608291989383758,-33.462040218481263,1169,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA, ,2208,GRECIA 2208,0,0,0,2,1
-70.608205011452071,-33.461192968080987,1170,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PRESIDENTE MADERO,LOS PESCADORES,0,PRESIDENTE MADERO / LOS PESCADORES,0,0,0,0,1
-70.60621713111567,-33.462264869128397,1171,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,PEDRO DE VALDIVIA,0,GRECIA / PEDRO DE VALDIVIA,0,0,0,1,1
-70.606078811787711,-33.46136483032263,1172,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,LOS PESCADORES,0,PEDRO DE VALDIVIA / LOS PESCADORES,0,0,0,1,1
-70.605959128211168,-33.460581788818438,1173,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,SUAREZ MUJICA,0,PEDRO DE VALDIVIA / SUAREZ MUJICA,0,1,0,1,1
-70.605170134094351,-33.455631158551064,1174,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,DUBLE ALMEYDA,0,PEDRO DE VALDIVIA / DUBLE ALMEYDA,0,0,1,1,2
-70.605003899810072,-33.462612299717819,1175,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA, ,2541,GRECIA 2541,0,1,0,0,1
-70.604910872138987,-33.454147304154731,1176,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,IRARRAZAVAL,0,PEDRO DE VALDIVIA / IRARRAZAVAL,0,0,0,2,2
-70.603550599880236,-33.454347500436761,1177,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,2675,IRARRAZAVAL 2675,0,0,0,2,1
-70.602940474623153,-33.457441907517989,1178,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LOS 3 ANTONIOS,JOSE DOMINGO CANAS,0,LOS 3 ANTONIOS / JOSE DOMINGO CANAS,0,0,0,1,1
-70.600605900242044,-33.454644300094337,1179,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,2927,IRARRAZAVAL 2927,0,0,0,1,1
-70.600284901626878,-33.46457927441395,1180,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,EXEQUIEL FERNANDEZ,0,GRECIA / EXEQUIEL FERNANDEZ,0,0,0,1,1
-70.598538217664554,-33.469082789639018,1181,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LAS ENCINAS,JOSE PEDRO ALESSANDRI,0,LAS ENCINAS / JOSE PEDRO ALESSANDRI,0,0,0,1,1
-70.598415318112416,-33.466784705249893,1182,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JOSE PEDRO ALESSANDRI,LAS PALMERAS,0,JOSE PEDRO ALESSANDRI / LAS PALMERAS,0,1,0,0,1
-70.598291901450068,-33.464596835475568,1183,6,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JOSE PEDRO ALESSANDRI,GRECIA,0,JOSE PEDRO ALESSANDRI / GRECIA,0,2,1,4,6
-70.589933400006373,-33.465189399671033,1184,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA, ,4000,GRECIA 4000,0,1,0,0,1
-70.598652207633222,-33.454780258701945,1185,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,CHILE ESPANA,0,IRARRAZAVAL / CHILE ESPANA,0,0,0,2,2
-70.598016299712413,-33.460001399644845,1186,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JOSE PEDRO ALESSANDRI, ,550,JOSE PEDRO ALESSANDRI 550,0,0,0,1,1
-70.597943978032106,-33.457979133730035,1187,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JOSE DOMINGO CANAS,JOSE PEDRO ALESSANDRI,0,JOSE DOMINGO CANAS / JOSE PEDRO ALESSANDRI,0,0,0,1,1
-70.597883813387227,-33.456635891033493,1188,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DUBLE ALMEYDA,JOSE PEDRO ALESSANDRI,0,DUBLE ALMEYDA / JOSE PEDRO ALESSANDRI,0,0,0,1,1
-70.596393838205017,-33.455040300369561,1189,3,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,HOLANDA,0,IRARRAZAVAL / HOLANDA,0,0,1,2,3
-70.595883949584561,-33.456743857343092,1190,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DUBLE ALMEYDA,JUAN ENRIQUE CONCHA,0,DUBLE ALMEYDA / JUAN ENRIQUE CONCHA,0,1,0,0,1
-70.5929003003086,-33.4568818996799,1191,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DUBLE ALMEYDA, ,3589,DUBLE ALMEYDA 3589,1,0,0,1,1
-70.583852703239643,-33.481267015160583,1192,1,2013,13118,MACUL,13,REGION METROPOLITANA,RAMON CRUZ,LOS LIMONEROS,0,RAMON CRUZ / LOS LIMONEROS,0,0,0,2,1
-70.579946100432153,-33.484718499858857,1193,1,2013,13111,LA GRANJA,13,REGION METROPOLITANA,AMERICO VESPUCIO, ,3091,AMERICO VESPUCIO 3091,0,1,0,0,1
-70.576506913962874,-33.470268315530305,1194,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,AMERICO VESPUCIO,GRECIA,0,AMERICO VESPUCIO / GRECIA,0,1,0,0,1
-70.585891212709271,-33.455448331775081,1195,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,JUAN MOYA MORALES,IRARRAZAVAL,0,JUAN MOYA MORALES / IRARRAZAVAL,0,1,0,0,1
-70.585619478955778,-33.465840517825619,1196,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GRECIA,ALCALDE JORGE MONCKEBERG,0,GRECIA / ALCALDE JORGE MONCKEBERG,0,1,0,0,1
-70.584551226457904,-33.455194330853644,1197,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,LOS CEREZOS,0,IRARRAZAVAL / LOS CEREZOS,0,1,0,0,1
-70.583317100303873,-33.45558120031211,1198,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ALCALDE JORGE MONCKEBERG, ,18,ALCALDE JORGE MONCKEBERG 18,0,1,0,0,1
-70.581341926488676,-33.465046746510112,1199,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,RAMON CRUZ,MARIA CELESTE,0,RAMON CRUZ / MARIA CELESTE,0,0,0,1,1
-70.580454752484798,-33.458925583848547,1200,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,RAMON CRUZ,DUBLE ALMEYDA,0,RAMON CRUZ / DUBLE ALMEYDA,0,0,0,1,1
-70.580024404402707,-33.45453424196166,1201,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PRESIDENTE BATTLE Y ORDONEZ,IRARRAZAVAL,0,PRESIDENTE BATTLE Y ORDONEZ / IRARRAZAVAL,0,0,0,2,2
-70.578119964065024,-33.454434482865047,1202,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,SAN JORGE,0,IRARRAZAVAL / SAN JORGE,0,0,0,1,1
-70.57691091370765,-33.456582611598201,1203,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DIAGONAL ORIENTE,CAUQUENES,0,DIAGONAL ORIENTE / CAUQUENES,0,2,0,0,2
-70.575147499657362,-33.459914400129421,1204,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DUBLE ALMEYDA, ,5481,DUBLE ALMEYDA 5481,0,0,0,4,2
-70.574091722554897,-33.46237040367118,1205,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,AMERICO VESPUCIO,EDUARDO CASTILLO VELASCO,0,AMERICO VESPUCIO / EDUARDO CASTILLO VELASCO,0,0,0,1,1
-70.572797139476393,-33.460096172900016,1206,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,AMERICO VESPUCIO,DUBLE ALMEYDA,0,AMERICO VESPUCIO / DUBLE ALMEYDA,0,1,0,0,1
-70.57253876335318,-33.458920085393579,1207,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DIAGONAL ORIENTE,AMERICO VESPUCIO,0,DIAGONAL ORIENTE / AMERICO VESPUCIO,0,0,0,1,1
-70.571144996744181,-33.455535792642657,1208,1,2013,13113,LA REINA,13,REGION METROPOLITANA,EGANA,BLEST GANA,0,EGANA / BLEST GANA,0,0,0,1,1
-70.60891772237494,-33.453707541070116,1209,4,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,CAMPOS DE DEPORTES,0,IRARRAZAVAL / CAMPOS DE DEPORTES,0,2,0,2,4
-70.607258316717889,-33.453911654798958,1210,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,MARCHANT PEREIRA,0,IRARRAZAVAL / MARCHANT PEREIRA,0,0,0,2,2
-70.605886234562035,-33.447073286403004,1211,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,HERNAN CORTES,0,PEDRO DE VALDIVIA / HERNAN CORTES,0,1,0,0,1
-70.605117588505891,-33.451563009625147,1212,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,LUIS URIBE,0,PEDRO DE VALDIVIA / LUIS URIBE,0,1,0,0,1
-70.604800699792406,-33.453366000140768,1213,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA, ,3366,PEDRO DE VALDIVIA 3366,0,0,0,1,1
-70.60338774255024,-33.453283186070117,1214,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VARSOVIA,VILLASECA,0,VARSOVIA / VILLASECA,0,1,0,0,1
-70.600247622030111,-33.452259600200371,1215,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SUECIA,CAPITAN ORELLA,0,SUECIA / CAPITAN ORELLA,0,0,0,1,1
-70.598256570684157,-33.451852406962963,1216,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,CHILE ESPANA,ALONSO DE ERCILLA,0,CHILE ESPANA / ALONSO DE ERCILLA,0,0,0,1,1
-70.597854494589228,-33.449287364220439,1217,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SIMON BOLIVAR,CHILE ESPANA,0,SIMON BOLIVAR / CHILE ESPANA,0,0,0,1,1
-70.59730026039864,-33.44911005658377,1218,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SIMON BOLIVAR, ,2200,SIMON BOLIVAR 2200,0,0,0,1,1
-70.606566497046174,-33.442577280517,1219,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA, ,2206,PEDRO DE VALDIVIA 2206,0,0,1,0,1
-70.606453484640554,-33.439147847195336,1220,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ENRIQUE DELPIANO,BENVENUTO CELLINI,0,ENRIQUE DELPIANO / BENVENUTO CELLINI,0,0,0,1,1
-70.606166532559371,-33.445420348670098,1221,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,DIAGONAL ORIENTE,PEDRO DE VALDIVIA,0,DIAGONAL ORIENTE / PEDRO DE VALDIVIA,0,1,0,0,1
-70.600891552802864,-33.446489996915773,1222,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SUECIA,HERNAN CORTES,0,SUECIA / HERNAN CORTES,0,0,0,2,1
-70.59962524710744,-33.441562864134823,1223,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,LOS LEONES,DIEGO DE ALMAGRO,0,LOS LEONES / DIEGO DE ALMAGRO,0,0,0,1,1
-70.609504956288674,-33.422703905460821,1224,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,11 DE SEPTIEMBRE,RICARDO LYON,0,11 DE SEPTIEMBRE / RICARDO LYON,0,0,0,0,1
-70.608732742621953,-33.43394132293367,1225,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,BIARRITZ,0,PEDRO DE VALDIVIA / BIARRITZ,0,0,0,2,1
-70.607962864494539,-33.422714891578941,1226,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,LAS BELLOTAS,COYANCURA,0,LAS BELLOTAS / COYANCURA,0,0,0,1,1
-70.607512287062377,-33.428002765814945,1227,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARLOS ANTUNEZ,RICARDO LYON,0,CARLOS ANTUNEZ / RICARDO LYON,0,0,0,1,1
-70.607031565254488,-33.422732402278484,1228,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CORONEL,SUECIA,0,CORONEL / SUECIA,0,0,0,1,1
-70.60678211760063,-33.42365908080189,1229,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,LOTA,SUECIA,0,LOTA / SUECIA,0,0,0,1,1
-70.605832528848111,-33.432356060084096,1230,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MAR DEL PLATA,RICARDO LYON,0,MAR DEL PLATA / RICARDO LYON,0,0,0,0,1
-70.60458291187183,-33.423178738507957,1231,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,LOTA,LOS LEONES,0,LOTA / LOS LEONES,0,0,0,2,1
-70.604285544742083,-33.436514125026804,1232,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,RICARDO LYON,CALIFORNIA,0,RICARDO LYON / CALIFORNIA,0,0,0,0,1
-70.60312154772123,-33.434961363675924,1233,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SUECIA,POCURO,0,SUECIA / POCURO,0,0,0,1,1
-70.602740665948943,-33.422782491818523,1234,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,HOLANDA,LOTA,0,HOLANDA / LOTA,0,0,0,2,2
-70.601519185162203,-33.43457624969416,1235,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,POCURO,LOS LEONES,0,POCURO / LOS LEONES,0,1,0,0,1
-70.600875677070803,-33.436965404829536,1236,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,LOS LEONES,FRANCISCO BILBAO,0,LOS LEONES / FRANCISCO BILBAO,0,1,1,0,2
-70.599350652610497,-33.424124896346825,1237,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARMEN SILVA,HERNANDO DE AGUIRRE,0,CARMEN SILVA / HERNANDO DE AGUIRRE,0,0,0,1,1
-70.59706391766565,-33.425662120110701,1238,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,EL BOSQUE,CARLOS ANTUNEZ,0,EL BOSQUE / CARLOS ANTUNEZ,0,1,0,1,2
-70.59318158306354,-33.427741418331721,1239,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ELIODORO YANEZ,LAS ORQUIDEAS,0,ELIODORO YANEZ / LAS ORQUIDEAS,0,0,0,1,1
-70.591964216675194,-33.425662882735807,1240,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,TOBALABA,RAMON SOTOMAYOR VALDES,0,TOBALABA / RAMON SOTOMAYOR VALDES,0,0,0,1,1
-70.590660807650124,-33.426085435494421,1241,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,MARIANO SANCHEZ FONTECILLA,0,CRISTOBAL COLON / MARIANO SANCHEZ FONTECILLA,0,1,0,1,1
-70.5816942664772,-33.453283344350851,1242,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LICENCIADA DE LAS PENAS, ,4671,LICENCIADA DE LAS PENAS 4671,0,1,0,0,1
-70.581367249598827,-33.449116116215734,1243,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SIMON BOLIVAR,COVENTRY,0,SIMON BOLIVAR / COVENTRY,0,0,0,2,2
-70.575545500024759,-33.454005800327366,1244,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,5353,IRARRAZAVAL 5353,0,0,0,1,1
-70.573740316062697,-33.453302522393471,1245,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,HERIBERTO COVARRUBIAS,0,IRARRAZAVAL / HERIBERTO COVARRUBIAS,0,0,0,2,2
-70.573137701044004,-33.44409280363994,1246,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PUCARA,SILVIO GUERRERO,0,PUCARA / SILVIO GUERRERO,0,1,0,0,1
-70.572593800063771,-33.44176789966879,1247,1,2013,13113,LA REINA,13,REGION METROPOLITANA,OSSA, ,1349,OSSA 1349,0,0,0,1,1
-70.571967327829896,-33.445919031737894,1248,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,OSSA,ECHENIQUE,0,OSSA / ECHENIQUE,1,0,0,0,1
